game_id,title,franchise,developer,publisher,developer_size,development_years,budget_million_usd,release_date,release_year,genre,age_rating,game_engine,launch_price_usd,current_price_usd,metacritic_score,user_score,steam_rating_percent,copies_sold_million,estimated_revenue_million,peak_players,main_story_hours,completionist_hours,game_size_gb,minimum_ram_gb,recommended_ram_gb,vr_support,ray_tracing,goty_award,award_count,nomination_count,commercial_success
17776,Need for Speed 8,Need for Speed,Bell PLC,Bond-Gray,AA,1.9,7.05,2025-06-01,2025,FPS,T,Unreal Engine 4,29.99,10.84,92,9.1,89,13.01,430.65,1740995,5.1,16.7,86.1,16,16,1,0,0,3,9,Hit
17777,Forza 17,Forza,"Hunter, Choi and Robinson","Tucker, Evans and Short",AAA,1.7,156.39,2020-07-04,2020,Adventure,M,Anvil,59.99,59.48,85,8.3,88,29.98,2269.23,5694477,11.5,44.1,109.0,16,16,0,1,0,1,1,Blockbuster
17778,Halo 16,Halo,"Melton, Moore and Melton",Morrison-Ramirez,AAA,5.8,242.11,1999-12-27,1999,Racing,E10+,Decima,59.99,36.08,68,6.5,68,25.2,1726.16,5357985,3.8,14.0,69.1,4,8,0,0,0,0,5,Blockbuster
17779,Assassin's Creed 15,Assassin's Creed,Flores PLC,"Huffman, Peck and Harris",AAA,4.8,227.04,2008-09-14,2008,Racing,E,Anvil,59.99,35.34,73,7.1,72,19.31,1209.46,4297182,3.4,12.7,85.9,8,8,0,0,0,0,4,Blockbuster
17780,Far Cry 1,Far Cry,James Inc,Mitchell Group,AA,3.5,8.64,2016-07-03,2016,Horror,E10+,RE Engine,49.99,33.83,81,7.9,77,10.04,531.2,1355330,5.2,16.5,65.3,16,16,0,0,0,0,3,Hit
17781,Stardew Valley 20,Stardew Valley,"Johnson, Summers and Young","Green, Thomas and Keith",Indie,2.9,4.59,2025-01-23,2025,Racing,T,Frostbite,9.99,4.99,90,8.8,86,4.56,65.32,486836,3.3,11.2,69.4,8,16,0,0,0,2,8,Average
17782,Far Cry 16,Far Cry,"Moore, Moreno and Davies","Diaz, Villanueva and Wyatt",AA,1.1,20.67,1999-11-06,1999,Sandbox,E10+,Unity,49.99,25.28,73,7.4,75,4.19,271.7,931617,19.2,190.5,36.4,4,8,0,0,0,0,8,Average
17783,Resident Evil 20,Resident Evil,"Henson, Martinez and Melendez",Taylor-Gates,AA,2.0,34.63,2025-08-02,2025,Sandbox,E10+,RAGE,39.99,15.48,97,9.3,95,17.1,975.9,2400498,20.1,184.6,87.5,16,16,0,0,1,5,14,Blockbuster
17784,Grand Theft Auto 12,Grand Theft Auto,"Perez, Miranda and Norris",Diaz Inc,AA,1.1,25.58,2014-10-30,2014,RPG,E10+,Unreal Engine 4,39.99,39.68,77,7.7,77,6.97,293.88,982954,30.5,158.3,63.2,8,8,0,0,0,0,5,Hit
17785,Terraria 10,Terraria,Jones-Davis,"Ferguson, Phillips and Wilson",Indie,3.5,4.77,2013-09-26,2013,Action,E,Unreal Engine 4,19.99,19.51,75,7.1,70,1.48,42.28,322508,14.3,40.2,45.7,8,8,0,0,0,0,1,Average
17786,The Witcher 3,The Witcher,Fisher LLC,Pope Group,Indie,2.9,3.2,1990-04-27,1990,Simulation,E,RE Engine,19.99,4.99,72,7.4,70,2.38,58.66,298715,10.1,48.8,9.3,4,8,0,0,0,0,10,Average
17787,Minecraft 3,Minecraft,Simpson-Young,Griffin-Martin,AA,1.8,26.37,2002-01-30,2002,Horror,T,RE Engine,29.99,20.46,73,7.0,77,7.57,317.81,864047,6.5,16.7,38.7,4,8,0,0,0,0,2,Hit
17788,Stardew Valley 10,Stardew Valley,Patel Ltd,Morris Group,AA,1.9,28.24,1999-04-24,1999,Sandbox,E,Creation Engine,39.99,16.37,81,8.4,81,6.47,345.23,1338521,22.8,230.9,43.6,4,8,0,0,0,0,7,Hit
17789,Elden Ring 17,Elden Ring,"Valentine, Nielsen and Torres",Harrison LLC,Indie,1.0,1.56,2022-08-19,2022,Action,T,Decima,9.99,4.99,86,8.9,90,4.0,69.31,734596,11.7,38.4,64.5,8,16,0,0,0,1,8,Average
17790,Halo 1,Halo,"Middleton, Briggs and Mckenzie","Shaffer, Moore and Cox",AAA,3.7,252.22,2011-09-16,2011,Racing,T,Unreal Engine 4,59.99,42.97,68,6.6,65,16.04,1033.65,2541943,3.5,12.3,100.4,8,8,0,0,0,0,5,Blockbuster
17791,Grand Theft Auto 17,Grand Theft Auto,"Davis, Morris and Li","Howard, Lewis and Hood",Indie,3.6,2.21,2008-12-24,2008,Horror,M,Creation Engine,9.99,4.99,84,8.0,85,3.26,61.36,458363,5.5,15.0,43.4,8,8,0,0,0,0,8,Average
17792,Grand Theft Auto 8,Grand Theft Auto,Dyer-Baker,Mcconnell-Santana,AAA,1.5,284.14,2008-12-19,2008,Action,E,RE Engine,59.99,50.6,83,8.3,84,44.0,3487.15,6901248,14.1,33.9,84.8,8,8,0,0,0,0,1,Legendary
17793,Stardew Valley 20,Stardew Valley,Estes-Dunn,Walters PLC,AAA,5.3,176.84,1999-05-20,1999,Racing,M,Unreal Engine 4,59.99,53.28,67,6.5,68,19.07,1502.56,4079040,4.4,11.8,71.2,4,8,0,0,0,0,8,Blockbuster
17794,Civilization 12,Civilization,Herrera Group,Yu Inc,Indie,3.1,3.42,2003-04-27,2003,Horror,M,Unity,24.99,8.95,69,6.7,71,1.67,50.32,283412,4.8,15.0,30.1,4,8,0,0,0,0,1,Average
17795,Battlefield 3,Battlefield,Casey Group,Martinez PLC,AA,1.1,16.18,2004-04-12,2004,Racing,T,Godot,29.99,15.53,70,6.8,69,6.17,205.1,734597,4.4,13.0,51.4,4,8,0,0,0,0,3,Hit
17796,Far Cry 3,Far Cry,Roberts-Copeland,Palmer Ltd,AAA,5.9,318.4,2024-12-29,2024,Sports,M,Creation Engine,69.99,58.23,87,8.5,82,31.37,2296.35,7051249,2.2,9.3,121.2,16,16,0,1,0,1,6,Blockbuster
17797,Call of Duty 12,Call of Duty,"Mcguire, Newman and Wolf","Lopez, Carr and Brown",AA,1.4,19.2,2019-06-18,2019,Sports,T,Creation Engine,39.99,24.89,76,7.8,73,8.87,528.31,1109169,2.4,8.6,78.0,16,16,1,0,0,0,1,Hit
17798,Diablo 4,Diablo,Garrett-Martinez,"Webb, Kirby and Smith",Indie,2.9,1.41,2025-10-20,2025,Strategy,E,Unreal Engine 5,9.99,4.99,84,8.3,84,3.65,59.53,649103,19.8,77.7,67.2,8,16,0,0,0,0,0,Average
17799,Battlefield 7,Battlefield,Cook Ltd,Stephens Inc,AAA,3.2,124.54,2019-08-29,2019,Sandbox,E10+,RAGE,59.99,45.51,76,7.5,75,35.04,2229.38,3958457,16.9,210.6,105.7,16,16,1,0,0,0,2,Blockbuster
17800,Diablo 14,Diablo,Walker-Lane,Rogers-Nielsen,AA,3.9,16.79,2002-12-03,2002,Simulation,M,RAGE,49.99,31.5,66,6.8,63,4.52,266.97,1010809,9.6,55.9,42.3,4,8,0,0,0,0,6,Average
17801,Assassin's Creed 18,Assassin's Creed,Rogers-Montgomery,Brooks-Lambert,AAA,2.8,98.87,1993-09-01,1993,Sandbox,E,Unity,59.99,58.11,64,6.2,60,17.79,1134.2,3853216,21.3,205.0,64.4,4,8,0,0,0,0,6,Blockbuster
17802,Halo 20,Halo,Curtis Ltd,Guzman-Santos,AA,1.9,12.54,2025-11-10,2025,Sandbox,E,RAGE,49.99,26.68,95,9.8,95,13.33,872.23,2259290,18.3,202.8,84.9,16,16,0,0,1,4,8,Hit
17803,Civilization 7,Civilization,"Flores, Johnston and Chavez",Castro PLC,Indie,1.1,2.36,2000-09-01,2000,Racing,M,Creation Engine,19.99,4.99,71,7.0,70,1.39,51.98,196064,3.4,11.1,23.7,4,8,0,0,0,0,7,Average
17804,Final Fantasy 13,Final Fantasy,Hill Group,"Yu, Brooks and Pearson",AAA,2.0,200.17,2001-09-05,2001,Action,E10+,Unreal Engine 4,59.99,36.59,68,6.7,69,14.56,1100.97,2352175,13.8,36.2,82.3,4,8,0,0,0,0,1,Hit
17805,Need for Speed 9,Need for Speed,Larsen-Flores,"Hubbard, Beasley and Hoffman",AAA,5.6,206.6,1990-08-22,1990,Racing,M,Creation Engine,59.99,40.84,77,7.7,77,38.18,3045.49,7844787,3.9,13.9,59.2,4,8,0,0,0,0,1,Blockbuster
17806,Halo 17,Halo,Cox PLC,Bradley-Davis,AAA,3.3,229.32,2004-11-18,2004,RPG,E10+,Unity,59.99,49.69,70,7.0,74,27.32,2134.02,2987318,37.6,127.8,78.6,4,8,0,0,0,0,6,Blockbuster
17807,Diablo 17,Diablo,"Ramirez, Miller and Graves","Kelly, Kennedy and Camacho",AAA,5.6,59.16,2002-12-16,2002,Sandbox,E,Creation Engine,59.99,32.34,80,8.4,78,29.5,2293.81,5682499,17.1,237.1,81.1,4,8,0,0,0,0,0,Blockbuster
17808,Resident Evil 5,Resident Evil,"Hill, Clark and Mcmahon","Butler, Abbott and Harris",Indie,1.3,2.89,2013-11-02,2013,Adventure,E,Unreal Engine 5,24.99,11.56,74,7.7,72,2.8,90.07,304219,11.0,42.2,42.1,8,8,0,0,0,0,5,Average
17809,Battlefield 16,Battlefield,Carter-Lewis,"Alvarado, Perez and Wright",AA,2.4,22.05,2009-12-07,2009,Sandbox,M,Creation Engine,49.99,46.42,85,8.2,83,11.03,605.06,2162599,17.5,196.9,56.8,8,8,0,0,0,1,6,Hit
17810,Grand Theft Auto 7,Grand Theft Auto,"Walker, Smith and Phillips","Davis, Rios and Carter",AAA,2.1,343.25,2004-06-30,2004,RPG,E10+,RAGE,59.99,41.36,76,7.4,73,34.15,2379.45,7520342,40.4,126.9,79.5,4,8,0,0,0,0,2,Blockbuster
17811,Far Cry 4,Far Cry,"Garcia, White and Gordon","Riddle, Clark and Jones",AA,3.8,27.53,2026-07-29,2026,Adventure,E10+,RAGE,39.99,36.62,86,8.5,87,11.92,672.3,2681569,9.6,36.5,88.8,16,16,0,0,0,1,6,Hit
17812,Terraria 6,Terraria,"Lewis, Watkins and Pugh","Contreras, Edwards and Byrd",AAA,2.5,257.89,2011-03-31,2011,Adventure,E,Creation Engine,59.99,31.78,77,7.8,74,23.12,1823.08,3990353,10.1,36.9,89.9,8,8,0,0,0,0,2,Blockbuster
17813,Call of Duty 1,Call of Duty,"Smith, Larson and Douglas","Mccullough, Delgado and Pratt",Indie,1.2,3.07,1995-10-04,1995,RPG,E,Unity,24.99,24.9,60,6.0,61,0.86,34.05,132205,34.4,168.0,10.4,4,8,0,0,0,0,9,Flop
17814,Forza 19,Forza,"Mcgee, Harris and Walker",Haynes-Russo,Indie,2.2,1.73,1996-04-05,1996,Sandbox,E10+,Creation Engine,19.99,7.13,67,6.8,69,2.09,75.46,463604,17.4,228.3,17.0,4,8,0,0,0,0,1,Average
17815,Far Cry 6,Far Cry,Scott-Kane,Mitchell-Mcpherson,AAA,2.5,82.05,2011-10-12,2011,Strategy,M,Decima,59.99,38.31,91,8.8,88,49.16,3095.49,6836967,14.9,71.9,96.7,8,8,0,0,0,3,5,Legendary
17816,Be Odyssey,Indie,Miller-Golden,Simon Inc,AAA,5.8,165.19,1994-03-12,1994,Action,E,Creation Engine,59.99,57.33,84,8.6,87,28.51,2078.79,5714322,13.6,40.2,64.6,4,8,0,0,0,0,2,Blockbuster
17817,Halo 11,Halo,"Carlson, Murphy and Mcdaniel",Preston-Bishop,Indie,2.6,1.95,1997-10-12,1997,Action,T,Unreal Engine 5,9.99,4.99,73,7.4,68,1.79,24.95,371282,9.7,33.4,17.5,4,8,0,0,0,0,10,Average
17818,Hades 19,Hades,Daniel-Nunez,Moran and Sons,AA,1.1,16.61,2002-08-23,2002,RPG,E10+,Creation Engine,39.99,19.12,84,8.6,82,9.25,414.67,1399747,36.5,158.8,48.8,4,8,0,0,0,0,0,Hit
17819,Halo 5,Halo,Pineda-Wilson,Benton-Cooper,Indie,3.3,3.63,2018-12-11,2018,Strategy,M,Godot,9.99,4.99,72,6.8,67,2.14,44.94,283580,17.6,71.3,54.6,8,8,0,0,0,0,4,Average
17820,Resident Evil 12,Resident Evil,Welch-Savage,Cobb-Dorsey,AA,3.4,9.17,2003-06-01,2003,Sports,E,Frostbite,49.99,34.18,59,6.2,55,2.46,135.17,361525,1.8,7.5,45.7,4,8,0,0,0,0,6,Average
17821,Stardew Valley 4,Stardew Valley,"Vega, Wilson and Daniel",Peterson Group,AAA,1.7,53.53,1995-11-21,1995,Adventure,T,Decima,59.99,55.95,71,6.8,66,20.51,1578.74,2571169,9.2,42.5,65.8,4,8,0,0,0,0,7,Blockbuster
17822,Battlefield 11,Battlefield,Lowe-Higgins,Arnold-Nelson,AA,1.3,9.7,1992-12-27,1992,Racing,M,Creation Engine,39.99,18.99,77,7.5,73,5.05,223.06,603847,3.4,13.2,29.0,4,8,0,0,0,0,7,Hit
17823,Forza 20,Forza,Murphy-Sanchez,Patrick Inc,Indie,1.1,1.28,1992-07-29,1992,FPS,M,RAGE,9.99,9.08,68,7.1,65,2.08,53.55,390358,5.2,18.3,13.9,4,8,0,0,0,0,8,Average
17824,Call of Duty 2,Call of Duty,Sullivan PLC,"Clements, Williams and Fisher",Indie,2.2,2.01,2021-07-23,2021,Strategy,M,Creation Engine,24.99,17.54,80,8.1,83,3.57,150.38,767257,18.5,83.9,66.1,8,16,0,0,0,0,10,Average
17825,Forza 5,Forza,Moore Ltd,Anderson Inc,Indie,2.5,2.51,1995-07-04,1995,Sandbox,M,RE Engine,9.99,4.99,82,8.0,78,3.02,68.34,331730,23.7,207.9,17.6,4,8,0,0,0,0,1,Average
17826,Terraria 14,Terraria,Holmes-Mendez,Bennett-Arroyo,AAA,5.6,203.58,2009-10-23,2009,Adventure,E10+,Godot,59.99,40.66,83,8.0,80,46.88,3738.69,6144537,11.7,41.0,89.8,8,8,0,0,0,0,7,Legendary
17827,Civilization 16,Civilization,"Johnson, Brown and Rodriguez",Doyle and Sons,AAA,6.1,144.01,2014-03-31,2014,Strategy,T,Anvil,59.99,57.16,80,8.3,78,40.62,2979.08,8611943,16.4,78.9,97.5,8,8,0,0,0,0,5,Legendary
17828,Halo 6,Halo,Thomas and Sons,Graham-Clark,Indie,1.2,4.04,2001-04-13,2001,Racing,E,Anvil,24.99,20.24,73,7.4,72,1.71,60.84,314758,3.6,11.8,20.8,4,8,0,0,0,0,7,Average
17829,Grand Theft Auto 11,Grand Theft Auto,French-Andrews,"Scott, Lewis and King",AA,3.8,18.6,1999-12-25,1999,Sports,M,Unity,39.99,21.66,65,6.8,63,3.78,211.26,744834,2.0,8.5,42.5,4,8,0,0,0,0,2,Average
17830,Hades 15,Hades,Peters-Morris,"Richardson, Knapp and Williams",AA,2.6,7.18,2020-09-01,2020,Strategy,E10+,Anvil,29.99,10.2,80,7.9,83,6.01,276.57,1138539,18.6,70.5,72.5,16,16,0,0,0,0,8,Hit
17831,Terraria 12,Terraria,Jenkins-Sanchez,Singh Inc,Indie,1.4,3.77,2002-10-21,2002,RPG,E,Decima,24.99,5.34,73,7.0,68,1.72,49.0,284126,28.9,141.9,29.6,4,8,0,0,0,0,4,Average
17832,Resident Evil 12,Resident Evil,Elliott-Wheeler,Bautista-Anderson,AAA,3.3,70.92,1997-06-26,1997,Horror,E10+,Anvil,59.99,51.1,74,7.6,77,17.99,1154.67,3700599,5.2,16.0,64.7,4,8,0,0,0,0,1,Blockbuster
17833,Terraria 8,Terraria,"Golden, Ortiz and Cain","Green, Flores and Coleman",Indie,3.7,2.19,1999-11-14,1999,Racing,E10+,Unreal Engine 4,14.99,6.9,78,8.1,74,1.7,35.16,183733,4.2,13.6,16.9,4,8,0,0,0,0,4,Average
17834,Cyberpunk 6,Cyberpunk,Perry Group,"Patel, Wiggins and Rogers",Indie,1.3,1.97,2009-12-25,2009,Action,E,Unreal Engine 4,24.99,4.99,69,6.9,63,1.2,37.58,194420,12.5,33.5,38.8,8,8,0,0,0,0,7,Average
17835,Battlefield 16,Battlefield,Rose LLC,"Andrews, Riley and Ford",AAA,4.0,146.89,1994-01-05,1994,Adventure,E10+,Creation Engine,59.99,50.28,73,7.5,71,24.83,1579.92,4913294,10.8,43.8,69.2,4,8,0,0,0,0,4,Blockbuster
17836,Terraria 19,Terraria,Lopez and Sons,"Ward, Lawrence and Gomez",Indie,2.5,4.62,2024-12-26,2024,Simulation,M,RE Engine,9.99,4.99,87,9.0,88,4.12,69.79,703310,8.2,47.0,69.7,8,16,0,0,0,1,9,Average
17837,Terraria 11,Terraria,"Morgan, Miller and Brown","Werner, Vaughn and Orozco",AAA,1.5,212.48,1994-03-09,1994,Simulation,E,Godot,59.99,33.89,68,6.9,65,23.22,1650.79,3821838,8.5,50.0,63.5,4,8,0,0,0,0,2,Blockbuster
17838,The Witcher 18,The Witcher,"Brown, Bauer and Ponce","Wilson, Castaneda and Trujillo",AAA,3.6,217.48,2011-09-08,2011,Adventure,M,Unreal Engine 5,59.99,32.71,79,8.0,75,34.97,2320.33,5751676,11.9,45.3,98.0,8,8,0,0,0,0,3,Blockbuster
17839,Battlefield 15,Battlefield,"White, Brown and Beard",Glover-Black,Indie,2.3,1.93,2023-01-18,2023,Racing,E,Unreal Engine 5,14.99,4.99,78,7.5,79,3.25,112.38,431857,3.6,12.9,69.8,8,16,0,0,0,0,9,Average
17840,Call of Duty 1,Call of Duty,Brown-Hansen,Ramirez-Luna,AAA,2.1,304.94,2005-11-13,2005,FPS,M,Anvil,59.99,48.13,91,8.8,87,53.41,3851.08,7033823,6.7,16.3,81.5,8,8,0,0,0,3,6,Legendary
17841,The Witcher 7,The Witcher,Monroe-Castro,Oconnor-Gonzalez,Indie,3.5,3.56,2000-02-06,2000,RPG,E,Unreal Engine 5,9.99,4.99,68,7.1,72,1.3,28.21,269931,37.4,157.4,26.6,4,8,0,0,0,0,6,Average
17842,Civilization 5,Civilization,Robbins and Sons,Harrison Ltd,AAA,1.8,320.39,2022-09-01,2022,Strategy,E,Unreal Engine 4,59.99,58.76,89,9.2,85,44.82,3008.2,5250927,21.1,78.1,118.9,16,16,0,1,0,2,11,Legendary
17843,Need for Speed 19,Need for Speed,Cameron PLC,"Powell, Garcia and Gomez",AAA,1.9,309.72,2005-04-05,2005,Sandbox,E,Unity,59.99,53.02,74,7.7,75,25.76,1893.58,3838627,22.4,190.4,80.2,8,8,0,0,0,0,0,Blockbuster
17844,Forza 5,Forza,Lucas LLC,Mcpherson-Richards,AAA,3.7,198.57,2006-05-09,2006,Strategy,E10+,Godot,59.99,33.1,89,9.2,83,30.89,2016.06,4955848,20.8,75.6,84.8,8,8,0,0,0,2,8,Blockbuster
17845,Elden Ring 12,Elden Ring,"King, Herrera and Daniels",Owens Ltd,AAA,5.1,177.09,2011-08-20,2011,Sandbox,M,Unity,59.99,57.03,82,8.1,78,24.72,1665.13,4521885,19.1,211.3,94.8,8,8,0,0,0,0,8,Blockbuster
17846,Final Fantasy 11,Final Fantasy,"Long, Adams and Peterson","Meza, Jackson and Mann",AAA,6.3,176.16,2007-04-02,2007,Strategy,M,RE Engine,59.99,44.7,75,7.6,77,18.81,1416.88,2095425,18.8,82.5,91.2,8,8,0,0,0,0,7,Blockbuster
17847,Assassin's Creed 11,Assassin's Creed,Roach-Reyes,"Hernandez, Jones and Shepherd",Indie,3.9,1.61,1992-09-28,1992,Adventure,T,Frostbite,14.99,4.99,74,7.7,75,1.91,48.66,204238,8.0,39.8,10.5,4,8,0,0,0,0,6,Average
17848,Minecraft 7,Minecraft,Moore-Lewis,Jackson Ltd,AAA,6.0,312.46,2001-02-02,2001,Sandbox,E10+,Unity,59.99,50.51,78,7.5,74,29.87,2028.05,6525458,19.5,212.9,74.4,4,8,0,0,0,0,8,Blockbuster
17849,Civilization 7,Civilization,Williams-Wilkerson,"Lee, Gomez and Clark",AA,2.6,23.46,2018-06-04,2018,Sports,T,RAGE,39.99,21.96,77,7.4,81,4.85,220.0,767850,1.9,8.3,74.6,16,16,1,0,0,0,7,Average
17850,Minecraft 8,Minecraft,Thompson Ltd,"Larson, Flores and Sanchez",AAA,3.8,208.83,2024-12-02,2024,Sandbox,M,Unreal Engine 4,69.99,44.17,80,8.1,78,36.86,3007.26,4340079,18.2,187.4,115.9,16,16,0,1,0,0,2,Blockbuster
17851,Halo 1,Halo,"Bradford, Murphy and Simmons",Collins-Lopez,Indie,3.7,1.48,2004-08-26,2004,Sandbox,E10+,RAGE,9.99,7.31,78,8.1,74,3.11,77.29,644226,19.9,199.1,27.1,4,8,0,0,0,0,3,Average
17852,Terraria 10,Terraria,Evans PLC,Beck-Robertson,Indie,1.3,1.69,2019-06-25,2019,RPG,T,Unreal Engine 5,19.99,4.99,94,9.6,91,4.24,98.38,529433,35.6,130.4,57.5,8,8,0,0,0,4,8,Average
17853,Assassin's Creed 1,Assassin's Creed,"Garcia, Trujillo and Williams",Ray PLC,AAA,2.0,269.89,1999-01-02,1999,Racing,E10+,Creation Engine,59.99,33.08,70,6.6,70,25.32,1842.53,4859248,3.3,11.8,78.7,4,8,0,0,0,0,0,Blockbuster
17854,Hades 15,Hades,Franklin PLC,"Walton, Price and Casey",AAA,5.8,208.61,1995-02-18,1995,FPS,E,Creation Engine,59.99,50.35,76,7.4,73,36.44,2274.72,6832423,4.9,21.4,61.9,4,8,0,0,0,0,3,Blockbuster
17855,Stardew Valley 14,Stardew Valley,Smith LLC,Foster-Hoffman,AAA,4.2,181.36,2009-11-15,2009,RPG,T,Unreal Engine 4,59.99,30.87,80,8.0,82,23.98,1493.07,2666140,35.1,139.4,95.6,8,8,0,0,0,0,6,Blockbuster
17856,Grand Theft Auto 17,Grand Theft Auto,Garcia-Leon,"Pratt, Cochran and Shah",Indie,2.6,2.37,2014-01-21,2014,Strategy,M,Creation Engine,9.99,4.99,78,7.8,80,1.71,24.76,328792,17.4,74.1,48.3,8,8,0,0,0,0,1,Average
17857,Resident Evil 5,Resident Evil,Bullock-Pearson,"Fisher, Francis and Wilson",AAA,6.7,68.28,2024-02-21,2024,Sandbox,T,Unreal Engine 5,69.99,45.52,86,8.4,90,26.72,2130.14,4553960,16.9,239.4,118.6,16,16,0,1,0,1,1,Blockbuster
17858,Cyberpunk 10,Cyberpunk,Brock-Mckay,"Jarvis, Anderson and Pittman",Indie,2.0,2.83,2026-04-22,2026,Strategy,E,RE Engine,24.99,5.62,85,8.8,84,3.36,121.33,376579,20.6,73.3,65.1,8,16,0,0,0,1,10,Average
17859,Hades 11,Hades,"Thompson, Gates and Santiago",Benton Group,AAA,6.8,251.03,2019-11-01,2019,Adventure,E,RE Engine,59.99,56.09,93,9.0,87,54.09,4061.98,10349225,8.9,42.4,108.0,16,16,0,0,0,3,4,Legendary
17860,Cyberpunk 10,Cyberpunk,Cook and Sons,"Bailey, Hernandez and Hunter",AA,1.9,15.75,2003-02-17,2003,Racing,T,Unreal Engine 4,39.99,26.86,78,7.7,76,5.63,274.57,803867,4.2,12.0,43.7,4,8,0,0,0,0,5,Hit
17861,Need for Speed 12,Need for Speed,Stewart LLC,Ray-Farrell,Indie,2.4,4.51,2025-01-24,2025,FPS,E10+,Anvil,14.99,4.99,91,8.9,91,2.89,89.11,401052,5.1,19.7,66.8,8,16,0,0,0,3,12,Average
17862,Assassin's Creed 8,Assassin's Creed,Jenkins and Sons,Brooks-Robinson,AA,1.7,7.29,1995-05-21,1995,Action,T,Decima,49.99,41.9,88,8.9,92,10.6,707.37,2365609,9.8,40.4,26.5,4,8,0,0,0,2,5,Hit
17863,Final Fantasy 5,Final Fantasy,"Little, French and Johnston","Perkins, Wallace and Gray",AA,1.8,35.88,2011-07-20,2011,Sports,E,Unreal Engine 4,49.99,25.68,81,8.2,81,9.31,549.55,1470103,1.6,9.1,54.9,8,8,0,0,0,0,8,Hit
17864,Civilization 15,Civilization,"Williamson, Gonzalez and Davis",Jones PLC,AA,3.0,32.68,1995-04-07,1995,Sandbox,T,Decima,29.99,18.56,80,8.4,75,6.44,234.46,1035979,23.8,184.0,34.0,4,8,0,0,0,0,0,Hit
17865,Diablo 9,Diablo,Mitchell Group,Russell Group,AAA,4.7,279.72,2000-09-27,2000,Adventure,T,Frostbite,59.99,33.62,82,8.4,84,37.78,2961.15,4367630,8.1,40.8,71.3,4,8,0,0,0,0,4,Blockbuster
17866,Cyberpunk 20,Cyberpunk,Mccann LLC,Williams Group,Indie,2.0,2.28,2025-04-18,2025,Racing,E10+,Decima,9.99,4.99,93,9.4,91,3.34,98.52,728484,4.6,10.9,68.9,8,16,0,0,0,3,10,Average
17867,Resident Evil 16,Resident Evil,Saunders Group,Porter-Solomon,Indie,3.7,1.17,1999-05-29,1999,Strategy,E,Unreal Engine 5,24.99,15.69,80,8.0,80,3.22,141.68,628878,15.9,77.4,23.8,4,8,0,0,0,0,3,Average
17868,Far Cry 14,Far Cry,"Smith, Baker and Adams",Bennett PLC,AA,1.9,16.93,1993-07-18,1993,FPS,E,Anvil,29.99,4.99,70,7.4,64,5.92,217.52,1070269,5.3,16.3,33.1,4,8,0,0,0,0,3,Hit
17869,Call of Duty 6,Call of Duty,"Keith, Jordan and Hill",Davis Group,AA,2.0,10.53,1995-10-20,1995,Horror,M,Frostbite,49.99,49.6,72,6.9,72,7.5,493.06,1471748,6.6,14.1,26.1,4,8,0,0,0,0,3,Hit
17870,Hades 6,Hades,Martin and Sons,"Sullivan, Weiss and Shaffer",AAA,2.1,88.66,1990-12-11,1990,Simulation,E10+,Unreal Engine 4,59.99,34.93,85,8.9,88,34.99,2694.92,5878361,11.3,57.9,59.4,4,8,0,0,0,1,5,Blockbuster
17871,Civilization 7,Civilization,"Watson, Morales and Warren",Conner Ltd,Indie,2.0,3.84,2014-06-28,2014,RPG,M,Unreal Engine 5,24.99,4.99,71,6.8,65,2.04,76.42,268718,33.7,163.6,48.9,8,8,0,0,0,0,4,Average
17872,Cyberpunk 18,Cyberpunk,"Moody, Hunter and Pratt","Payne, Thompson and Stephens",AAA,4.6,74.12,2025-05-18,2025,Sports,T,RE Engine,69.99,44.38,99,9.8,96,51.77,4274.56,7216057,2.1,8.5,120.9,16,16,0,1,1,5,8,Legendary
17873,Far Cry 6,Far Cry,Smith-Clayton,"Mendoza, Roberts and Evans",Indie,3.1,3.97,2010-12-23,2010,FPS,M,Unreal Engine 5,24.99,4.99,77,7.4,76,1.98,59.24,421810,5.9,16.4,36.6,8,8,0,0,0,0,4,Average
17874,Elden Ring 18,Elden Ring,"Todd, Smith and Moreno",Powell Ltd,AAA,4.4,216.31,2000-06-29,2000,Racing,M,Godot,59.99,41.71,78,7.9,75,28.81,1969.11,4458522,4.5,12.0,70.4,4,8,0,0,0,0,8,Blockbuster
17875,Hades 20,Hades,Brown Group,Bartlett-Lane,AAA,2.1,61.11,1990-07-31,1990,Horror,M,RE Engine,59.99,38.43,74,7.6,73,33.21,2589.15,7269511,6.0,13.6,58.4,4,8,0,0,0,0,10,Blockbuster
17876,Civilization 5,Civilization,"Scott, Evans and Zimmerman",Little-Edwards,AAA,6.9,316.48,2000-02-01,2000,Racing,E,Creation Engine,59.99,34.28,74,7.4,68,20.18,1294.84,4437192,4.0,13.4,72.7,4,8,0,0,0,0,5,Blockbuster
17877,Heavy Odyssey,Indie,Dillon-King,"Morris, Orozco and Ryan",AA,2.9,15.67,1998-09-24,1998,Strategy,E,Frostbite,29.99,29.2,72,7.1,69,6.5,321.3,1318159,16.7,73.5,40.1,4,8,0,0,0,0,3,Hit
17878,Minecraft 15,Minecraft,Davis Inc,Jackson-Williams,Indie,3.4,3.86,2024-06-04,2024,Horror,T,Unreal Engine 5,19.99,4.99,87,8.8,85,2.42,86.87,277648,5.3,17.8,61.5,8,16,0,0,0,1,1,Average
